_1,_2
10,57374
10,52313
10,52673
10,74226
10,78940
10,71072
10,81928
10,85234
10,82306
10,78028
12,60581
12,66145
12,71921
12,69581
12,98672
12,79587
12,80648
12,97794
12,89652
12,83562
2,7537
2,9268
2,7799
2,7755
2,11569
2,9181
2,8764
2,9287
2,7829
2,9684
4,24360
4,20445
4,17170
4,22742
4,21812
4,21661
4,21154
4,19742
4,19671
4,20197
6,22862
6,27922
6,29044
6,35363
6,40471
6,39627
6,41250
6,38767
6,33816
6,40878
8,49740
8,38295
8,64748
8,46739
8,67656
8,47776
8,62266
8,54440
8,62743
8,54660
