sparkExecutorInstances,avg(subgraphPhaseTime),avg(weightMapPhaseTime),avg(pregelPhaseTime),avg(pathConstructionPhaseTime),avg(totalExecutionTime),avg(driverTotalMemory),avg(driverMemoryFree),avg(driverMemoryUsed),avg(totalSparkExecutorMemoryAllocated),avg(totalSparkExecutorMemoryFree),avg(totalSparkExecutorMemoryUsed),avg(totalRDDMemorySize),avg(totalRDDDiskSize),avg(totalMemoryUsed),avg(driverMemoryUsedMB),avg(totalSparkExecutorMemoryUsedMB),avg(totalRDDMemorySizeMB),avg(totalRDDDiskSizeMB),avg(totalMemoryUsedMB)
16,4820.888888888889,8.777777777777779,13837.222222222223,3151.777777777778,21852.88888888889,1.6084573297777777E9,1.2028831191111112E9,4.055742106666667E8,7.9825993724E10,7.825077508011111E10,1.5752186438888888E9,1.5734042382222223E9,0.0,1.9807928545555556E9,386.44444444444446,1501.5555555555557,1499.6666666666667,0.0,1888.4444444444443
