sparkExecutorInstances,avg(subgraphPhaseTime),avg(weightMapPhaseTime),avg(pregelPhaseTime),avg(pathConstructionPhaseTime),avg(totalExecutionTime),avg(driverTotalMemory),avg(driverMemoryFree),avg(driverMemoryUsed),avg(totalSparkExecutorMemoryAllocated),avg(totalSparkExecutorMemoryFree),avg(totalSparkExecutorMemoryUsed),avg(totalRDDMemorySize),avg(totalRDDDiskSize),avg(totalMemoryUsed),avg(driverMemoryUsedMB),avg(totalSparkExecutorMemoryUsedMB),avg(totalRDDMemorySizeMB),avg(totalRDDDiskSizeMB),avg(totalMemoryUsedMB)
8,2698.2,5.8,76360.6,14599.3,93748.9,1.6118185984E9,1.1893200328E9,4.224985656E8,5.26218008962E10,4.62135790999E10,6.4082217963E9,6.4069667672E9,0.0,6.8307203619E9,402.4,6110.9,6109.4,0.0,6513.9
