_1,_2
1,3655
1,3600
1,4372
1,3103
1,3147
1,3306
1,3761
1,3309
1,3712
1,3809
2,16711
2,4504
2,6381
2,4918
2,4839
2,4474
2,4858
2,6172
2,5489
2,4645
3,21873
3,16014
3,16675
3,15742
3,17787
3,13015
3,16095
3,15704
3,15655
3,15654
4,78393
4,82795
4,84376
4,88210
4,83957
4,86261
4,75567
4,74928
4,88125
4,83936
5,503473
5,482785
5,474803
5,482887
5,500435
5,448524
5,475984
5,447380
5,474537
5,470956
