runNumber,queryName,pathType,minLength,maxLength,topK,graphName,graphSize,sparkExecutorInstances,executorName,partitionStrategy,subgraphPhaseTime,weightMapPhaseTime,pregelPhaseTime,pathConstructionPhaseTime,totalExecutionTime,driverTotalMemory,driverMemoryFree,driverMemoryUsed,totalSparkExecutorMemoryAllocated,totalSparkExecutorMemoryFree,totalSparkExecutorMemoryUsed,totalRDDMemorySize,totalRDDDiskSize,totalMemoryUsed,driverMemoryUsedMB,totalSparkExecutorMemoryUsedMB,totalRDDMemorySizeMB,totalRDDDiskSizeMB,totalMemoryUsedMB
5,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_1,4,SparkQueryExecutor,RandomVertexCut$,3910,5,1074,316,5320,1708654592,1330169496,378485096,106223684808,106141692320,81992488,80907184,0,460482440,360,78,77,0,439
5,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_003,4,SparkQueryExecutor,RandomVertexCut$,3792,10,755,250,4821,1707081728,1380848608,326233120,106223684808,106222122276,1562532,782824,0,327806156,311,1,0,0,312
6,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4288,10,13029,2762,20103,1709703168,1020651224,689051944,106223684808,104652411914,1571272894,1569659936,0,2261015086,657,1498,1496,0,2156
6,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf3,4,SparkQueryExecutor,RandomVertexCut$,7345,12,29142,4145,40657,1709703168,1109451064,600252104,106223684808,101417995586,4805689222,4801753272,0,5405950782,572,4583,4579,0,5155
6,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_3,4,SparkQueryExecutor,RandomVertexCut$,3814,6,2747,968,7548,1709703168,1022370392,687332776,106223684808,105886670375,337014433,335658808,0,1024352769,655,321,320,0,976
6,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_1,4,SparkQueryExecutor,RandomVertexCut$,4031,9,1082,327,5464,1709703168,1318487504,391215664,106223684808,106139521206,84163602,83127280,0,475394874,373,80,79,0,453
6,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_003,4,SparkQueryExecutor,RandomVertexCut$,4127,10,719,218,5086,1709703168,1110002176,599700992,106223684808,106221994566,1690242,782824,0,601398874,571,1,0,0,573
7,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4502,5,15961,3517,23998,1707606016,1265676728,441929288,106223684808,104652049556,1571635252,1569659936,0,2013570980,421,1498,1496,0,1920
7,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf3,4,SparkQueryExecutor,RandomVertexCut$,7211,9,28842,4038,40114,1709703168,959741848,749961320,106223684808,101499302623,4724382185,4721117288,0,5474343505,715,4505,4502,0,5220
7,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_3,4,SparkQueryExecutor,RandomVertexCut$,3560,8,2149,611,6365,1708654592,1219290296,489364296,106223684808,105886573565,337111243,335724336,0,826475539,466,321,320,0,788
7,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_1,4,SparkQueryExecutor,RandomVertexCut$,3945,5,855,275,5095,1708654592,1080416392,628238200,106223684808,106143620920,80063888,78807272,0,708310808,599,76,75,0,683
7,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_003,4,SparkQueryExecutor,RandomVertexCut$,4082,5,794,220,5114,1707606016,1045344688,662261328,106223684808,106222034094,1650714,782824,0,663912042,631,1,0,0,633
8,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf3,4,SparkQueryExecutor,RandomVertexCut$,6457,10,27638,4165,38281,1710227456,1063854880,646372576,106223684808,101499833544,4723851264,4720580240,0,5370232208,616,4505,4501,0,5121
8,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,3994,10,12205,2971,19193,1709703168,962465312,747237856,106223684808,104652530412,1571154396,1569659936,0,2318392252,712,1498,1496,0,2211
8,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_3,4,SparkQueryExecutor,RandomVertexCut$,3757,6,2005,585,6365,1708654592,959869224,748785368,106223684808,105886615965,337068843,335713544,0,1085866235,714,321,320,0,1035
8,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_1,4,SparkQueryExecutor,RandomVertexCut$,3459,10,871,288,4640,1710227456,1322683696,387543760,106223684808,106143861836,79822972,78807272,0,467372972,369,76,75,0,445
8,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_003,4,SparkQueryExecutor,RandomVertexCut$,4066,11,982,258,5331,1708654592,957440744,751213848,106223684808,106221645978,2038830,742840,0,753260382,716,1,0,0,718
9,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4436,6,12568,3065,20090,1703411712,1347730328,355681384,106223684808,104652411453,1571273355,1569659936,0,1926967715,339,1498,1496,0,1837
9,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf3,4,SparkQueryExecutor,RandomVertexCut$,7159,9,31312,4225,42717,1709178880,959789880,749389000,106223684808,101418529201,4805155607,4801753272,0,5554555511,714,4582,4579,0,5297
9,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_3,4,SparkQueryExecutor,RandomVertexCut$,4057,10,2092,552,6723,1702887424,1244194824,458692600,106223684808,105886445925,337238883,335780032,0,795937939,437,321,320,0,759
9,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_1,4,SparkQueryExecutor,RandomVertexCut$,4160,5,1130,345,5653,1703936000,949551304,754384696,106223684808,106145840528,77844280,76587176,0,832238600,719,74,73,0,801
9,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_003,4,SparkQueryExecutor,RandomVertexCut$,3548,5,725,242,4531,1708654592,1225309704,483344888,106223684808,106222092878,1591930,742840,0,484963810,460,1,0,0,462
10,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4241,6,12330,2884,19472,1709703168,1295834120,413869048,106223684808,104652094811,1571589997,1569659936,0,1985472509,394,1498,1496,0,1893
10,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf3,4,SparkQueryExecutor,RandomVertexCut$,6234,8,27704,4631,38591,1709703168,1033865352,675837816,106223684808,101418710364,4804974444,4801753272,0,5480820916,644,4582,4579,0,5226
10,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_3,4,SparkQueryExecutor,RandomVertexCut$,3802,11,2341,546,6712,1709178880,1184207016,524971864,106223684808,105886624956,337059852,335603112,0,862036756,500,321,320,0,822
10,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_1,4,SparkQueryExecutor,RandomVertexCut$,4110,5,1062,299,5493,1709703168,1076756968,632946200,106223684808,106137060104,86624704,85345904,0,720340600,604,82,81,0,686
10,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf0_003,4,SparkQueryExecutor,RandomVertexCut$,3640,11,704,236,4602,1709703168,1384384824,325318344,106223684808,106222520190,1164618,311568,0,327105850,310,1,0,0,311
