runNumber,queryName,pathType,minLength,maxLength,topK,graphName,graphSize,sparkExecutorInstances,executorName,partitionStrategy,subgraphPhaseTime,weightMapPhaseTime,pregelPhaseTime,pathConstructionPhaseTime,totalExecutionTime,driverTotalMemory,driverMemoryFree,driverMemoryUsed,totalSparkExecutorMemoryAllocated,totalSparkExecutorMemoryFree,totalSparkExecutorMemoryUsed,totalRDDMemorySize,totalRDDDiskSize,totalMemoryUsed,driverMemoryUsedMB,totalSparkExecutorMemoryUsedMB,totalRDDMemorySizeMB,totalRDDDiskSizeMB,totalMemoryUsedMB
4,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5027,9,6796,1796,13641,1704984576,990829872,714154704,79795794735,78349735886,1446058849,1444258400,0,2160238433,681,1379,1377,0,2060
5,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4629,6,17466,6377,28488,1700790272,1165131792,535658480,79795794735,76553046914,3242747821,3240880344,0,3778406301,510,3092,3090,0,3603
5,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4677,10,6596,2026,13321,1707606016,1204528680,503077336,79795794735,78138948655,1656846080,1654329112,0,2159931056,479,1580,1577,0,2059
5,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6264,14,11599,2510,20416,1600651264,1235206224,365445040,79795794735,78627689396,1168105339,1166538672,0,1533568971,348,1113,1112,0,1462
5,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4407,6,14177,4573,23175,1706557440,1089503160,617054280,79795794735,77280155795,2515638940,2514129336,0,3132701900,588,2399,2397,0,2987
5,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5091,6,8832,2398,16340,1708654592,1110478176,598176416,79795794735,77774509172,2021285563,2019379416,0,2619471867,570,1927,1925,0,2498
5,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5907,7,6530,1384,13839,1706033152,1011947000,694086152,79795794735,78349455131,1446339604,1444258400,0,2140432156,661,1379,1377,0,2042
6,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5555,10,14883,3669,24140,1708654592,1188362280,520292312,79795794735,78224222645,1571572090,1569659936,0,2091871186,496,1498,1496,0,1994
6,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5822,11,25812,6537,38193,1707081728,1179119792,527961936,79795794735,77279298942,2516495793,2514129336,0,3044463521,503,2399,2397,0,2903
6,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5049,6,20304,6939,32310,1707081728,1190927368,516154360,79795794735,76637806575,3157988160,3156211168,0,3674149232,492,3011,3009,0,3503
6,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4998,7,10051,2954,18021,1707081728,1165961552,541120176,79795794735,77740785502,2055009233,2053060888,0,2596133073,516,1959,1957,0,2475
6,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4885,8,5487,1284,11679,1607991296,1266451952,341539344,79795794735,78593555188,1202239547,1200356568,0,1543783003,325,1146,1144,0,1472
6,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5092,12,6071,1913,13100,1708130304,963105040,745025264,79795794735,78400344289,1395450446,1393529152,0,2140475710,710,1330,1328,0,2041
7,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4542,13,16966,6353,27885,1707606016,1176086224,531519792,79795794735,76603778631,3192016104,3190148200,0,3723545440,506,3044,3042,0,3551
7,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6079,10,11991,3402,21494,1708654592,1122358976,586295616,79795794735,78224272875,1571521860,1569659936,0,2157822556,559,1498,1496,0,2057
7,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4457,6,10214,3140,17830,1708654592,1143849744,564804848,79795794735,77791357615,2004437120,2002378488,0,2569246168,538,1911,1909,0,2450
7,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4506,7,14976,4752,24254,1707081728,1182526344,524555384,79795794735,77279861205,2515933530,2514129336,0,3040494338,500,2399,2397,0,2899
7,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5063,12,7954,1851,14891,1607467008,1086426488,521040520,79795794735,78627209454,1168585281,1166538672,0,1689635833,496,1114,1112,0,1611
7,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4853,7,9979,2626,17480,1707606016,1287857256,419748760,79795794735,78417572620,1378222115,1376593048,0,1797981555,400,1314,1312,0,1714
8,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4239,12,10789,3383,18434,1707606016,1258882880,448723136,79795794735,77791544244,2004250491,2002378488,0,2452973627,427,1911,1909,0,2339
8,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5186,13,20306,4302,29821,1708130304,1110088032,598042272,79795794735,77279868670,2515926065,2514129336,0,3113975473,570,2399,2397,0,2969
8,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4625,7,23588,7937,36187,1706557440,1184392480,522164960,79795794735,76604362560,3191432175,3189742392,0,3713602831,497,3043,3041,0,3541
8,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4899,13,7691,1934,14548,1707606016,1154316680,553289336,79795794735,78190395257,1605399478,1603413008,0,2158695118,527,1531,1529,0,2058
8,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6160,6,10291,2730,19201,1610612736,1003608032,607004704,79795794735,78627392792,1168401943,1166538672,0,1775418479,578,1114,1112,0,1693
8,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5548,9,9013,1908,16488,1703411712,1205586976,497824736,79795794735,78417651817,1378142918,1376593048,0,1875977030,474,1314,1312,0,1789
9,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4472,10,14599,5041,24133,1707081728,1068145240,638936488,79795794735,76570094839,3225699896,3223829672,0,3864644552,609,3076,3074,0,3687
9,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5205,10,19244,5353,29827,1707606016,1179124288,528481728,79795794735,77211711349,2584083386,2581731376,0,3112565114,503,2464,2462,0,2968
9,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4884,7,9964,3223,18088,1708654592,1207826808,500827784,79795794735,77707104871,2088689864,2086778280,0,2589521776,477,1991,1990,0,2469
9,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4735,6,7453,2028,14237,1708654592,1114906440,593748152,79795794735,78139737985,1656056750,1654023080,0,2249812926,566,1579,1577,0,2145
9,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5234,7,5588,1336,12177,1708130304,1319866768,388263536,79795794735,78349766357,1446028378,1444195088,0,1834291914,370,1379,1377,0,1749
9,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4889,8,5691,1642,12244,1616904192,1116029096,500875096,79795794735,78559896739,1235897996,1234038040,0,1736779340,477,1178,1176,0,1656
10,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5140,11,18500,6640,30304,1698168832,1188603216,509565616,79795794735,76603347565,3192447170,3190148200,0,3702017082,485,3044,3042,0,3530
10,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4735,11,12580,2977,20316,1708130304,1109559792,598570512,79795794735,77757748537,2038046198,2036212848,0,2636626118,570,1943,1941,0,2514
10,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6146,7,13957,5081,25203,1708130304,1107311608,600818696,79795794735,77245912867,2549881868,2547913480,0,3150707572,572,2431,2429,0,3004
10,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4375,10,9140,2208,15743,1707606016,1289363040,418242976,79795794735,78224258527,1571536208,1569659936,0,1989784488,398,1498,1496,0,1897
10,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5033,12,5672,1427,12157,1623195648,1004787752,618407896,79795794735,78610921811,1184872924,1183386712,0,1803293764,589,1129,1128,0,1719
10,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,4967,7,6361,1793,13138,1707606016,1019220568,688385448,79795794735,78383465118,1412329617,1410597800,0,2100721977,656,1346,1345,0,2003
